State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Groundnut,13361,31332
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Horse-gram,1774,1151
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Linseed,18,
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Maize,539,4914
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Moong(Green Gram),335,118
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Onion,196,5274
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Ragi,847,1266
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Rapeseed &Mustard,16,39
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Rice,43558,131502
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Sesamum,334,118
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Urad,1126,601
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Banana,923,46782
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Cashewnut,100,24
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Coriander,113,77
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Potato,1138,10817
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sugarcane,27719,2311342
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sunflower,1048,578
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sweet potato,239,3062
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Tapioca,15,99
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Tobacco,130,229
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Turmeric,47,369
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Arhar/Tur,8019,1203
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Bajra,2353,4958
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Castor seed,175,11
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Cotton(lint),400,65
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Cowpea(Lobia),1078,347
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Groundnut,132056,82799
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Horse-gram,3394,1806
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Jowar,65,80
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Maize,930,3084
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Moong(Green Gram),506,325
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Onion,180,2594
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Other Kharif pulses,2102,671
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Ragi,6608,7203
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Rice,17342,55719
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Sesamum,88,20
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Small millets,379,128
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Urad,388,207
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Arhar/Tur,12,2
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Bajra,2,4
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Cowpea(Lobia),9,7
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Dry chillies,1897,2474
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Gram,2,1
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Groundnut,14103,45637
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Horse-gram,1621,1149
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Linseed,11,2
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Maize,877,6805
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Moong(Green Gram),270,161
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Onion,196,4013
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Other  Rabi pulses,17,5
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Ragi,693,1398
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Rice,33764,113211
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Sesamum,284,146
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Urad,2528,1772
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Banana,886,55948
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Cashewnut,76,19
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Coconut ,3663,29376960
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Coriander,74,43
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Potato,1151,15206
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sugarcane,28405,2577106
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sunflower,1342,927
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sweet potato,288,3490
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Tapioca,10,100
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Tobacco,51,82
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Turmeric,31,255
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Arhar/Tur,7594,1268
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Bajra,1681,4211
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Brinjal,875,18642
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cabbage,106,1200
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cashewnut,75,20
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Castor seed,192,73
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cotton(lint),317,405
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cowpea(Lobia),999,276
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Grapes,30,546
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Groundnut,135619,86932
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Horse-gram,3473,2414
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Jowar,41,
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Lemon,48,427
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Maize,1078,4375
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Mango,56760,502212
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Moong(Green Gram),389,215
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Onion,153,2921
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Other Kharif pulses,1791,480
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Papaya,558,60785
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Pome Granet,65,872
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Potato,240,3618
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Ragi,6616,5776
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Rice,12952,45241
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sapota,186,2455
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sesamum,55,13
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Small millets,228,67
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Soyabean,11,20
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sugarcane,28106,2491232
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sunflower,82,62
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sweet potato,44,503
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Tomato,8521,143886
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Turmeric,17,190
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Urad,268,253
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Arhar/Tur,13,2
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Bajra,5,13
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Brinjal,729,15531
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cabbage,179,2027
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Coriander,49,29
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cotton(lint),226,288
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cowpea(Lobia),19,17
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Dry chillies,1702,3877
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Gram,17,13
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Groundnut,14610,39725
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Horse-gram,2260,1383
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Maize,547,3876
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Moong(Green Gram),236,159
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Onion,193,2745
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Other  Rabi pulses,10,12
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Potato,845,12739
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Ragi,704,1050
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Rice,34557,126168
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Sesamum,347,198
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Sunflower,812,414
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Sweet potato,186,2127
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Tobacco,55,78
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Tomato,4908,106037
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Urad,1621,1598
Andhra Pradesh,CHITTOOR,2012,Whole Year ,Coconut ,3351,28899000
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Arhar/Tur,7601,1923
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Bajra,1789,3907
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Brinjal,919,19001
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cabbage,114,2140
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cashewnut,75,24
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Castor seed,228,107
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Coriander,27,16
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cotton(lint),157,391
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cowpea(Lobia),1116,317
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Grapes,23,417
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Groundnut,143027,142455
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Horse-gram,5499,3211
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Jowar,12,10
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Lemon,46,236
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Maize,1905,7683
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Mango,66615,588344
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Moong(Green Gram),540,599
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Onion,170,3201
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Other Kharif pulses,1792,520
Andhra Pradesh,CHITTOOR,2013,Kharif     ,other oilseeds,280,196
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Papaya,526,13845
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Pome Granet,78,1126
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Ragi,8006,10512
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Rice,15206,48766
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sapota,208,1957
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sesamum,20,9
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Small millets,427,131
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Soyabean,11,18
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sugarcane,28152,2562925
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sunflower,66,52
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Sweet potato,57,669
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Tobacco,8,15
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Tomato,8397,232496
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Turmeric,16,197
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Urad,365,339
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Arhar/Tur,10,3
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Bajra,2,4
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Brinjal,774,16003
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Cabbage,181,3398
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Coriander,65,39
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Cotton(lint),194,483
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Cowpea(Lobia),10,8
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Dry chillies,1751,3488
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Gram,8,10
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Groundnut,12051,32863
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Horse-gram,2011,871
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Maize,1303,9713
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Moong(Green Gram),277,173
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Onion,253,5928
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Other Kharif pulses,4,5
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Ragi,641,1140
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Rice,34654,120249
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Sesamum,370,134
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Sunflower,1078,860
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Sweet potato,217,2548
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Tobacco,64,116
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Tomato,5199,116546
Andhra Pradesh,CHITTOOR,2013,Rabi       ,Urad,1119,880
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Banana,910,50203
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Cashewnut,75,24
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Castor seed,228,107
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Coconut ,2760,19847000
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Coriander,92,55
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Potato,1297,22926
Andhra Pradesh,CHITTOOR,2013,Whole Year ,Sweet potato,274,3217
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Arhar/Tur,6840,1669
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Bajra,2071,4622
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Brinjal,924,21932
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Cabbage,120,3491
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Cashewnut,86,30
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Castor seed,137,78
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Coriander,2,1
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Cotton(lint),308,723
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Cowpea(Lobia),948,289
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Grapes,32,932
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Groundnut,122578,72811
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Horse-gram,5071,2277
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Jowar,23,16
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Lemon,55,478
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Maize,2693,8820
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Mango,64633,462384
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Moong(Green Gram),469,578
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Onion,242,4443
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Other Kharif pulses,1642,501
Andhra Pradesh,CHITTOOR,2014,Kharif     ,other oilseeds,27,55
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Papaya,519,13790
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Pome Granet,160,1531
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Potato,302,5186
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Ragi,4556,3686
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Rice,13304,44462
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Sapota,209,1748
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Sesamum,101,28
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Small millets,245,97
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Sugarcane,26147,2066986
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Sunflower,58,29
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Tomato,8139,192268
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Turmeric,17,199
Andhra Pradesh,CHITTOOR,2014,Kharif     ,Urad,383,508
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Bajra,1,2
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Brinjal,785,18633
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Cabbage,161,4684
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Coriander,111,57
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Cotton(lint),545,1278
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Cowpea(Lobia),10,11
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Dry chillies,1693,5287
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Gram,7,7
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Groundnut,8830,23002
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Horse-gram,2441,1076
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Maize,984,6429
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Moong(Green Gram),384,315
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Onion,199,4534
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Other  Rabi pulses,26,32
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Potato,920,15799
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Ragi,552,844
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Rice,27661,87962
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Sesamum,982,703
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Sunflower,1310,1104
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Sweet potato,200,2257
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Tobacco,47,141
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Tomato,4998,126185
Andhra Pradesh,CHITTOOR,2014,Rabi       ,Urad,1749,2520
Andhra Pradesh,CHITTOOR,2014,Whole Year ,Coconut ,3465,29033000
Andhra Pradesh,CHITTOOR,2014,Whole Year ,Rice,40965,132424
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Arhar/Tur,1600,300
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Bajra,2500,1400
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Cotton(lint),9800,23400
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Dry chillies,700,2200
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Groundnut,400,400
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Jowar,1100,600
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Korra,1200,1100
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Maize,1600,2900
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Ragi,200,100
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Rice,214100,429300
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Samai,2000,800
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Sesamum,1800,400
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Sugarcane,15100,1197300
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Sunflower,300,200
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Tobacco,13100,17100
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Dry chillies,700,1200
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Groundnut,1700,3000
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Horse-gram,1300,800
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Jowar,200,200
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Maize,3600,13700
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Moong(Green Gram),59500,26500
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Ragi,100,100
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Rice,154400,491500
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Sesamum,1900,200
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Urad,59900,19300
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Arhar/Tur,2100,300
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Bajra,4300,2400
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Cotton(lint),7900,6300
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Dry chillies,1100,3300
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Groundnut,800,900
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Horse-gram,200,100
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Jowar,1200,300
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Korra,1300,1000
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Maize,1700,3600
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Moong(Green Gram),100,100
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Ragi,500,500
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Rice,256300,386600
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Samai,2100,700
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Sesamum,1700,400
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Small millets,200,100
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Sunflower,200,100
Andhra Pradesh,EAST GODAVARI,1998,Kharif     ,Urad,400,300
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Dry chillies,1100,2200
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Groundnut,1500,2500
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Horse-gram,2200,1200
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Jowar,100,100
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Maize,3800,18700
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Moong(Green Gram),63700,28600
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Other  Rabi pulses,200,100
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Ragi,100,100
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Rice,157600,656600
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Sesamum,2900,700
Andhra Pradesh,EAST GODAVARI,1998,Rabi       ,Urad,63800,19700
Andhra Pradesh,EAST GODAVARI,1998,Whole Year ,Sugarcane,16400,1254900
Andhra Pradesh,EAST GODAVARI,1998,Whole Year ,Tobacco,7000,15900
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Bajra,3248,2339
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Castor seed,10,2
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Cotton(lint),4410,7289
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Groundnut,308,453
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Horse-gram,23,11
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Jowar,701,179
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Maize,1522,4324
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Masoor,1696,573
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Moong(Green Gram),141,100
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Niger seed,291,97
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Ragi,430,448
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Rice,244655,628606
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Sesamum,2931,747
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Sunflower,10,6
Andhra Pradesh,EAST GODAVARI,1999,Kharif     ,Urad,328,200
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Gram,10,11
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Groundnut,1015,1749
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Horse-gram,1782,1385
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Jowar,50,20
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Maize,4266,20652
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Moong(Green Gram),62777,13183
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Ragi,103,180
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Rapeseed &Mustard,3,1
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Rice,161551,645162
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Safflower,44,12
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Sesamum,1428,284
Andhra Pradesh,EAST GODAVARI,1999,Rabi       ,Urad,58809,11350
Andhra Pradesh,EAST GODAVARI,1999,Whole Year ,Dry chillies,1825,3246
Andhra Pradesh,EAST GODAVARI,1999,Whole Year ,Onion,252,4118
Andhra Pradesh,EAST GODAVARI,1999,Whole Year ,Sugarcane,15657,1425465
Andhra Pradesh,EAST GODAVARI,1999,Whole Year ,Tobacco,8877,10182
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Arhar/Tur,1861,953
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Bajra,3034,2005
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Castor seed,9,3
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Cotton(lint),5580,10536
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Dry chillies,868,2396
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Groundnut,344,354
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Horse-gram,4,2
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Jowar,1144,424
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Korra,788,753
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Maize,1406,3661
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Mesta,4,35
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Moong(Green Gram),45,20
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Niger seed,336,113
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Onion,42,586
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Other Kharif pulses,16,7
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Ragi,439,416
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Rice,253966,683423
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Samai,1579,511
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Sesamum,2560,417
Andhra Pradesh,EAST GODAVARI,2000,Kharif     ,Small millets,2367,1264
